url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/firewall-manager/policy-overview,Policy overview,Azure Firewall Manager policy overview,,Learn about Azure Firewall Manager policies.,Firewall Policy is the recommended method to configure your Azure Firewall. It's a global resource that can be used across multiple Azure Firewall instances in Secured Virtual Hubs and Hub Virtual Networks. Policies work across regions and subscriptions.,2025-07-09T22:10:00.000Z,concept-article,,0.2,False,"Conceptual overview of Firewall Policy as a global resource; lacks numeric limits, config parameter tables, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/private-link-inspection-secure-virtual-hub,Secure private endpoints,Secure traffic destined to private endpoints in Azure Virtual WAN,Secure private endpoint traffic in Azure Virtual WAN with Firewall rules,Learn how to use network rules and application rules to secure traffic destined to private endpoints in Azure Virtual WAN,"Note This article applies to secured virtual hub only. If you want to inspect traffic destined to private endpoints using Azure Firewall in a hub virtual network, seeUse Azure Firewall to inspect traffic destined to a private endpoint. Azure Private Endpointis the fundamental building block forAzure Private Link. Private endpoints enable Azure resources deployed in a virtual network to communicate privately with private link resources. Private endpoints allow resources access to the private link",2025-01-08T08:00:00.000Z,how-to,configuration,0.6,True,Explains how to use network and application rules in a secured virtual hub to inspect traffic to Private Endpoints; this is a product-specific configuration pattern for Private Link scenarios.,unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-firewall-policy,Deploy firewall with policy - ARM template,Quickstart: Create an Azure Firewall and a firewall policy - Resource Manager template,,"In this quickstart, you deploy an Azure Firewall and a firewall policy.","In this quickstart, you use an Azure Resource Manager template (ARM template) to create an Azure Firewall and a firewall policy. The firewall policy has an application rule that allows connections towww.microsoft.comand a rule that allows connections to Windows Update using theWindowsUpdateFQDN tag. A network rule allows UDP connections to a time server at 13.86.101.172. Also, IP Groups are used in the rules to define theSourceIP addresses. AnAzure Resource Manager templateis a JavaScript Object",2025-01-08T08:00:00.000Z,quickstart,,0.3,False,"ARM template quickstart; focuses on deploying a sample firewall and policy, not on exhaustive configuration or limits.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-firewall-policy-bicep,Deploy firewall with policy - Bicep,Quickstart: Create an Azure Firewall and a firewall policy - Bicep,,"In this quickstart, you deploy an Azure Firewall and a firewall policy using Bicep.","In this quickstart, you use Bicep to create an Azure Firewall and a firewall policy. The firewall policy has an application rule that allows connections towww.microsoft.comand a rule that allows connections to Windows Update using theWindowsUpdateFQDN tag. A network rule allows UDP connections to a time server at 13.86.101.172. Also, IP Groups are used in the rules to define theSourceIP addresses. Bicepis a domain-specific language (DSL) that uses declarative syntax to deploy Azure resources. It",2025-01-08T08:00:00.000Z,quickstart,,0.3,False,"Bicep quickstart for firewall and policy; example rules and IPs but no reusable configuration tables, limits, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-firewall-policy-terraform,Deploy firewall with policy - Terraform,Quickstart: Create an Azure Firewall and a firewall policy - Terraform,,"In this quickstart, you deploy an Azure Firewall and a firewall policy using Terraform.","In this quickstart, you use Terraform to create an Azure Firewall and a firewall policy. The firewall policy has an application rule that allows connections towww.microsoft.comand a rule that allows connections to Windows Update using theWindowsUpdateFQDN tag. A network rule allows UDP connections to a time server at 13.86.101.172. Also, IP Groups are used in the rules to define theSourceIP addresses. Hashicorp Terraformis an open-source IaC (Infrastructure-as-Code) tool for provisioning and man",2025-01-07T08:00:00.000Z,quickstart,,0.3,False,"Terraform quickstart; mainly a deployment example, not a configuration reference or best-practices guide with quantified impact.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-secure-virtual-hub,Secure virtual hub - ARM template,Quickstart: Secure virtual hub using Azure Firewall Manager - Resource Manager template,,"In this quickstart, you learn how to secure your virtual hub using Azure Firewall Manager.","In this quickstart, you use an Azure Resource Manager template (ARM template) to secure your virtual hub using Azure Firewall Manager. The deployed firewall has an application rule that allows connections towww.microsoft.com. Two Windows Server 2019 virtual machines are deployed to test the firewall. One jump server is used to connect to the workload server. From the workload server, you can only connect towww.microsoft.com. AnAzure Resource Manager templateis a JavaScript Object Notation (JSON)",2023-03-08T00:00:00.000Z,quickstart,,0.3,False,"ARM template quickstart; shows one way to deploy but lacks structured configuration reference, limits, or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-secure-virtual-hub-bicep,Secure virtual hub - Bicep,Quickstart: Secure virtual hub using Azure Firewall Manager - Bicep,,"In this quickstart, you learn how to secure your virtual hub using Azure Firewall Manager and Bicep.","In this quickstart, you use Bicep to secure your virtual hub using Azure Firewall Manager. The deployed firewall has an application rule that allows connections towww.microsoft.com. Two Windows Server 2019 virtual machines are deployed to test the firewall. One jump server is used to connect to the workload server. From the workload server, you can only connect towww.microsoft.com. Bicepis a domain-specific language (DSL) that uses declarative syntax to deploy Azure resources. It provides concis",2023-03-08T00:00:00.000Z,quickstart,,0.3,False,"Quickstart deployment using Bicep; primarily step-by-step tutorial without configuration tables, limits, or product-specific troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/quick-secure-virtual-hub-terraform,Secure virtual hub - Terraform,Quickstart: Secure virtual hub using Azure Firewall Manager - Terraform,,"In this quickstart, you learn how to secure your virtual hub using Azure Firewall Manager and Terraform.","In this quickstart, you use Terraform to secure your virtual hub using Azure Firewall Manager. The deployed firewall has an application rule that allows connections towww.microsoft.com. Two Windows Server 2019 virtual machines are deployed to test the firewall. One jump server is used to connect to the workload server. From the workload server, you can only connect towww.microsoft.com. For more information about Azure Firewall Manager, seeWhat is Azure Firewall Manager?",2025-01-09T08:00:00.000Z,quickstart,,0.3,False,"Quickstart deployment using Terraform; focuses on example deployment, not on detailed configuration options, limits, or error diagnostics.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/rule-hierarchy,Define a rule hierarchy,Use Azure Firewall policy to define a rule hierarchy,Define rule hierarchy and inheritance with Azure Firewall policy,Learn how to use Azure Firewall policy to define a rule hierarchy and enforce compliance.,Security administrators need to manage firewalls and ensure compliance across on-premises and cloud deployments. A key component is the ability to provide application teams with flexibility to implement CI/CD pipelines to create firewall rules in an automated way. Azure Firewall policy allows you to define a rule hierarchy and enforce compliance:,2024-03-12T08:00:00.000Z,how-to,configuration,0.7,True,Explains how to structure rule hierarchy in Firewall policy to enforce compliance while enabling CI/CD; this is product-specific configuration of rule ordering and scope.,unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/rule-processing,Rule processing logic,Azure Firewall Manager rule processing logic,Understand Azure Firewall rule processing order and logic,Learn about Azure Firewall rule processing logic,"Azure Firewall has NAT rules, network rules, and applications rules. The rules are processed according to the rule type.",2024-07-29T08:00:00.000Z,concept-article,best-practices,0.6,True,"Explains Azure Firewall’s specific rule processing order across NAT, network, and application rules; this product-specific evaluation logic is important for correct rule design and is not generic firewall behavior.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/secure-cloud-network,Secure your virtual hub - portal,Tutorial: Secure your virtual hub using Azure Firewall Manager,,"In this tutorial, you learn how to secure your virtual hub with Azure Firewall Manager using the Azure portal.","Using Azure Firewall Manager, you can create secured virtual hubs to secure your cloud network traffic destined to private IP addresses, Azure PaaS, and the Internet. Traffic routing to the firewall is automated, so there's no need to create user-defined routes (UDRs). Firewall Manager also supports a hub virtual network architecture. For a comparison of the secured virtual hub and hub virtual network architecture types, seeWhat are the Azure Firewall Manager architecture options? In this tutori",2026-01-29T23:12:00.000Z,tutorial,,0.3,False,"Portal tutorial for securing a virtual hub; scenario walkthrough rather than reference for limits, configs, or troubleshooting.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/secure-cloud-network-powershell,Secure your virtual hub - PowerShell,Tutorial: Secure your virtual hub using Azure PowerShell,,This article describes how to create an Azure Virtual WAN in one region with Azure Firewall enabled in the hub.,"In this tutorial, you create a Virtual WAN instance with a Virtual Hub in one region, and you deploy an Azure Firewall in the Virtual Hub to secure connectivity. In this example, you demonstrate secure connectivity between Virtual Networks. Traffic between virtual networks and site-to-site, point-to-site, or ExpressRoute branches are supported by Virtual Secure Hub as well. In this tutorial, you learn how to: Important A Virtual WAN is a collection of hubs and services made available inside the ",2026-01-30T06:12:00.000Z,tutorial,,0.3,False,"PowerShell tutorial for Virtual WAN + Firewall; step-by-step scenario, not a configuration/limits/troubleshooting reference.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/secure-hybrid-network,Secure your hub virtual network - portal,Tutorial: Secure your hub virtual network using Azure Firewall Manager,,"In this tutorial, you learn how to secure your virtual network with Azure Firewall Manager using the Azure portal.","When you connect your on-premises network to an Azure virtual network to create a hybrid network, the ability to control access to your Azure network resources is an important part of an overall security plan. Using Azure Firewall Manager, you can create a hub virtual network to secure your hybrid network traffic destined to private IP addresses, Azure PaaS, and the Internet. You can use Azure Firewall Manager to control network access in a hybrid network using policies that define allowed and d",2026-01-21T23:11:00.000Z,tutorial,,0.3,False,"Portal tutorial for securing hub virtual network; focuses on how-to steps, not detailed product-specific configs or limits.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/secured-virtual-hub,What is a secured virtual hub?,What is a secured virtual hub?,,Learn about secured virtual hubs,"A virtual hub is a Microsoft-managed virtual network that enables connectivity from other resources. When you create a virtual hub from a Virtual WAN in the Azure portal, you also create a virtual hub VNet and gateways (optional) as its components. Asecuredvirtual hub is anAzure Virtual WAN Hubwith associated security and routing policies configured by Azure Firewall Manager. Use secured virtual hubs to easily create hub-and-spoke and transitive architectures with native security services for tr",2026-01-28T18:20:00.000Z,concept-article,,0.2,False,Conceptual explanation of secured virtual hubs; architecture description without quantified thresholds or detailed configs.,unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/threat-intelligence-settings,Threat intelligence settings,Azure Firewall threat intelligence configuration,Configure threat intelligence-based filtering in Azure Firewall policy,Learn how to configure threat intelligence-based filtering for your Azure Firewall policy to alert and deny traffic from and to known malicious IP addresses and domains.,"Threat intelligence-based filtering can be configured for your Azure Firewall policy to alert and deny traffic from and to known malicious IP addresses and domains. The IP addresses and domains are sourced from the Microsoft Threat Intelligence feed.Intelligent Security Graphpowers Microsoft threat intelligence and is used by multiple services including Microsoft Defender for Cloud. If you've configured threat intelligence-based filtering, the associated rules are processed before any of the NAT",2024-11-19T08:00:00.000Z,concept-article,security,0.7,True,"Covers how to enable and process threat intelligence-based filtering in Firewall policy, including ordering relative to NAT/network/app rules; these are product-specific security configuration behaviors.",unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/trusted-security-partners,Security partner providers,What are Azure Firewall Manager security partner providers?,,Learn about Azure Firewall Manager security partner providers,"Security partner providersin Azure Firewall Manager allow you to use your familiar, best-in-breed, partner security as a service (SECaaS) offerings to protect Internet access for your users. With a quick configuration, you can secure a hub with a supported security partner, and route and filter Internet traffic from your Virtual Networks (VNets) or branch locations within a region. You can do this with automated route management, without setting up and managing User Defined Routes (UDRs). You ca",2025-01-09T18:03:00.000Z,concept-article,,0.2,False,Overview of security partner providers; marketing/feature description without detailed configuration parameters or limits.,unchanged
https://learn.microsoft.com/en-us/azure/firewall-manager/vhubs-and-vnets,Architecture options,What are the Azure Firewall Manager architecture options?,Choose between secured virtual hub and hub virtual network,Compare and contrast using hub virtual network or secured virtual hub architectures with Azure Firewall Manager.,"Azure Firewall Manager can provide security management for two network architecture types: secured virtual hub AnAzure Virtual WAN Hubis a Microsoft-managed resource that lets you easily create hub and spoke architectures. When security and routing policies associate with such a hub, it's known as asecured virtual hub. hub virtual network This is a standard Azure virtual network that you create and manage yourself. When security policies are associated with such a hub, it's known as ahub virtual",2024-03-08T16:06:00.000Z,concept-article,decision-making,0.7,True,"Compares two Azure Firewall Manager architecture options with service-specific considerations; while summary is high-level, the full article is a decision guide for when to use each architecture, which is product-specific decision-making content.",unchanged
