url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/foundry/agents/concepts/tool-catalog,Tools overview,Agent tools overview for Microsoft Foundry Agent Service - Microsoft Foundry,Configure and use tools in Foundry Agent Service,"Explore the tools available for agents in Foundry Agent Service, including built-in tools, web search, custom options, and the Foundry tool catalog. Get started today.","Tools extend what your agents can do in Microsoft Foundry Agent Service. An agent on its own can generate text, but tools let it take action — searching the web, running code, querying your data, or calling your own APIs. This article explains what tools are, the types of tools available, how to use a tool in an agent, and how to manage authentication. It also introduces the Foundry tool catalog where you discover and configure tools. To use tools, you need access to a Foundry project and permis",2026-03-13T22:11:00.000Z,concept-article,integrations,0.65,True,"Details tool types, usage, and authentication plus tool catalog; likely includes tool configuration parameters and patterns, fitting integrations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/concepts/vector-stores,Vector stores for file search,Vector stores for file search in Microsoft Foundry Agent Service - Microsoft Foundry,Understand vector store ingestion limits and policies,"Learn how vector stores enable file search for agents, including ingestion (chunking and embeddings), readiness, limits, and expiration policies.","Vector store objects give thefile searchtool the ability to search your files. When you add a file to a vector store, the service parses, chunks, embeds, and indexes it so the tool can run both keyword and semantic search. Vector stores can be attached to both agents and conversations. Currently, you can attach at most one vector store to an agent and at most one vector store to a conversation. For a conceptual overview of conversations, seeAgent runtime components. In the current agents develop",2026-02-27T23:08:00.000Z,concept-article,limits-quotas,0.75,True,"Mentions readiness, limits, and expiration policies; this concept article for vector stores usually lists concrete per-store limits and retention durations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/concepts/what-is-foundry-iq,What is Foundry IQ?,What is Foundry IQ? - Microsoft Foundry,,"Learn about Foundry IQ, a managed knowledge layer that turns enterprise data into reusable, permission-aware knowledge bases for AI agents.","Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. Agents need context from scattered enterprise content to accurately answer questions. With Foundry IQ, you can create a configurable, multi-sourc",2026-02-27T23:08:00.000Z,concept-article,,0.3,False,"High-level overview of Foundry IQ as a managed knowledge layer; no indication of detailed limits, configs, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/concepts/what-is-memory,What is memory?,What is Memory? - Microsoft Foundry,,"Learn what memory is in Microsoft Foundry Agent Service (preview), how it works, and how to use long-term memories safely.","Important Memory (preview) in Foundry Agent Service and the Memory Store API (preview) are licensed to you as part of your Azure subscription and are subject to terms applicable to ""Previews"" in theMicrosoft Product Termsand theMicrosoft Products and Services Data Protection Addendum, as well as the Microsoft Generative AI Services Previews terms in theSupplemental Terms of Use for Microsoft Azure Previews. Memory in Microsoft Foundry Agent Service is a managed, long-term memory solution. It ena",2026-02-27T23:08:00.000Z,concept-article,,0.4,False,"Conceptual explanation of Memory in Agent Service; summary doesn’t show concrete config tables, limits, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/concepts/workflow,Create a workflow,Build a workflow in Microsoft Foundry - Microsoft Foundry,,"Build workflows in Microsoft Foundry to orchestrate AI agents with visual logic, branching, and Power Fx formulas. Create intelligent automation without writing code.","Workflows are UI-based tools in Microsoft Foundry. Use them to create declarative, predefined sequences of actions that orchestrate agents and business logic in a visual builder. Workflows enable you to build intelligent automation systems that seamlessly blend AI agents with business processes in a visual manner. Traditional single-agent systems are limited in their ability to handle complex, multifaceted tasks. By orchestrating multiple agents, each with specialized skills or roles, you can cr",2026-02-27T23:08:00.000Z,how-to,,0.3,False,Conceptual description of workflows and visual orchestration; summary doesn’t indicate detailed configuration parameters or limits.,unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/environment-setup,Set up your agent resources,Set up your environment for Foundry Agent Service - Microsoft Foundry,,Use this guide to set up your agent environment,"In this article, you deploy the infrastructure needed to create agents with Foundry Agent Service. After completing this setup, you can create and configure agents using either the SDK of your choice or the Foundry portal. Creating your first agent is a two-step process:",2026-02-27T23:08:00.000Z,how-to,,0.45,False,"Environment setup for Agent Service is likely a step-by-step deployment/infra guide; summary doesn’t show matrices, limits, or detailed config tables.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/faq,FAQ,Foundry Agent Service frequently asked questions - Microsoft Foundry,,"Get answers to common questions about Foundry Agent Service, including setup options, data handling, pricing, and networking.","Find answers to common questions about Foundry Agent Service. If you can't find answers to your questions in this article and you still need help, seeFoundry Tools support and help options. Foundry Agent Service is part of Foundry Tools. For getting started, see:",2026-03-14T05:04:00Z,faq,,0.2,False,"FAQ summary suggests general Q&A about setup, data handling, pricing, and networking; likely high-level without detailed error codes, config tables, or numeric limits.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/agent-365,Agent 365,Publish a Microsoft Foundry agent to Agent 365 - Microsoft Foundry,Deploy Foundry hosted agents as Agent 365 digital workers,"Publish a Microsoft Foundry hosted agent to Agent 365 by using the FoundryA365 sample, approve it, and optionally connect it to Microsoft Teams.","Use this article to publish a Microsoft Foundry hosted agent as a digital worker in Microsoft Agent 365 (A365). The sample uses the Azure Developer CLI to create the required Azure resources and publish an agent application. It also guides you through admin approval, configuration, and creating instances of your digital worker.",2026-02-27T23:08:00.000Z,how-to,deployment,0.7,True,"Covers publishing a hosted agent to Agent 365, including required Azure resources and approval flows—specific deployment pattern.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/ai-gateway,Use an AI Gateway,Connect an AI gateway to Foundry Agent Service (preview) - Microsoft Foundry,Connect enterprise AI gateways to Foundry Agent Service,Connect and use models hosted behind enterprise AI gateways like Azure API Management with Foundry Agent Service.,"Foundry Agent Service allows you to connect and use models hosted behind your enterprise AI gateways such asAzure API Managementor othernon-Azure hosted AI model gateways. This capability allows you to maintain control over your model endpoints while using Foundry agent capabilities. Important This feature is currently in preview. Preview features aren't meant for production use. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. This capability enables organization",2026-02-27T23:08:00.000Z,how-to,integrations,0.75,True,Explains how to connect models behind AI gateways like API Management; likely includes endpoint configuration and parameter details unique to this integration.,unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/deploy-hosted-agent,Deploy a hosted agent,Deploy a hosted agent - Microsoft Foundry,Deploy containerized hosted agents with Foundry,Deploy your containerized agent code to Foundry Agent Service using the Azure Developer CLI or Python SDK.,"This article shows you how to deploy a containerized agent to Foundry Agent Service. Use hosted agents when you need to run custom agent code built with frameworks like LangGraph, Microsoft Agent Framework, or your own implementation.",2026-03-04T08:00:00.000Z,how-to,deployment,0.7,True,How-to article specifically about deploying containerized agents using Azure Developer CLI or Python SDK; deployment-focused with product-specific requirements and patterns.,unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/foundry-iq-connect,Connect knowledge base to agents,Connect Agents to Foundry IQ Knowledge Bases - Microsoft Foundry,Connect Foundry agents to Foundry IQ knowledge bases,Connect Foundry Agent Service to a Foundry IQ knowledge base (Azure AI Search) for grounded retrieval and citation-backed responses.,"Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. In this article, you learn how to connect a knowledge base in Foundry IQ to an agent in Foundry Agent Service. The connection uses theModel Conte",2026-03-06T08:00:00.000Z,how-to,integrations,0.75,True,"How-to for connecting Agent Service to Foundry IQ via MCP; includes connection configuration and parameters, fitting integrations & coding patterns.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/manage-grounding-with-bing,Manage Grounding with Bing,Manage Grounding With Bing Access - Microsoft Foundry,Enable and control Grounding with Bing for Foundry agents,Learn how to manage Grounding with Bing in Microsoft Foundry and Azure.,"Grounding with Bing enables agents to retrieve and incorporate real-time public web data into model-generated responses. It supports summarization, question answering, conversational assistance, and other scenarios by using Grounding with Bing Search or Grounding with Bing Custom Search to fill knowledge gaps. Grounding is available across features in Foundry Agent Service and Azure AI Search. You might need to disable access to these features to meet compliance, privacy, or data governance requ",2026-02-27T23:08:00.000Z,overview,configuration,0.7,True,"Shows how to enable/disable Bing grounding features for compliance; likely includes specific toggles, settings, and scope behavior unique to this product.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/manage-hosted-agent,Manage hosted agent lifecycle,Manage hosted agent lifecycle - Microsoft Foundry,Manage lifecycle configuration for hosted agents,"Start, stop, update, and delete hosted agent deployments using the Azure CLI or Python SDK.","This article shows you how to manage hosted agent deployments in Foundry Agent Service. After you deploy a hosted agent, you can start, stop, update, and delete it as your needs change.",2026-03-04T08:00:00.000Z,how-to,configuration,0.6,True,"Shows how to start, stop, update, and delete hosted agent deployments via CLI/SDK; likely includes specific commands and parameters, fitting configuration of lifecycle operations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/mcp-authentication,MCP authentication,Set Up MCP Server Authentication - Microsoft Foundry,Configure authentication for MCP servers in Foundry,"Learn how to set up authentication for Model Context Protocol (MCP) servers used by agents in Microsoft Foundry Agent Service. Configure key-based, Entra, or OAuth auth.","Most Model Context Protocol (MCP) servers require authentication to access the server and its underlying service. Proper authentication ensures your agents can securely connect to MCP servers, invoke their tools, and access protected resources while maintaining appropriate access controls. In this article, you: Note If you don't already have an account with the MCP server publisher, create one through the publisher's website.",2026-03-06T08:00:00.000Z,how-to,security,0.75,True,"Focuses on setting up key-based, Entra, or OAuth auth for MCP servers; likely lists specific auth parameters, scopes, and configuration steps unique to Foundry’s MCP integration.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/memory-usage,Create and use memory,Create and Use Memory - Microsoft Foundry,Configure and manage Foundry agent long-term memory,Learn how to create and manage memory in Foundry Agent Service to enable AI agents to retain context across sessions and personalize user interactions.,"Important Memory (preview) in Foundry Agent Service and the Memory Store API (preview) are licensed to you as part of your Azure subscription and are subject to terms applicable to ""Previews"" in theMicrosoft Product Termsand theMicrosoft Products and Services Data Protection Addendum, as well as the Microsoft Generative AI Services Previews terms in theSupplemental Terms of Use for Microsoft Azure Previews. Memory in Foundry Agent Service is a managed, long-term memory solution. It enables agent",2026-03-13T22:11:00.000Z,how-to,configuration,0.7,True,"How-to for Memory Store API likely includes product-specific parameters (memory types, retention options, size or token constraints, and API fields) that govern how memory is created and used, which are not generally known outside this service.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/migrate,Migrate agents,Migrate to the new Foundry Agent Service - Microsoft Foundry,Migrate to the new Foundry Agent Service,"Learn how to migrate from the Assistants API and classic agents to the new Foundry Agent Service, including threads to conversations, runs to responses, and updated SDK patterns.","Tip Amigration toolis available to help automate migration from the Assistants API to Agents. Foundry Agent Service provides an upgraded developer experience for building intelligent agents that are easy to build, version, operate, and observe. The new agents API introduces a modernized SDK, new enterprise-grade capabilities, and preserves the identity, governance, and observability features you rely on today.",2026-03-06T23:10:00.000Z,how-to,decision-making,0.7,True,"Migration guidance from Assistants API/classic agents to new Agent Service, including mapping of concepts and updated SDK patterns; supports migration decisions and upgrade paths.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/private-tool-catalog,Create a private tool catalog (preview),Create a private tool catalog in Foundry Agent Service - Microsoft Foundry,Create and configure a private tool catalog in Foundry,Create a private tool catalog in Foundry Agent Service using Azure API Center. Let developers discover and configure organization-scoped MCP server tools.,"Note This feature is currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. Create a private tool catalog so developers in your organization can discover, configure, and use MCP server tools through Foundry Tools. A private tool catalog usesAzure API Ce",2026-02-27T23:08:00.000Z,how-to,configuration,0.7,True,Shows how to wire Azure API Center into Foundry as a private tool catalog; includes specific configuration steps and parameters.,unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/publish-agent,Publish and share agents,Publish agents in Microsoft Foundry - Microsoft Foundry,Publish Microsoft Foundry agents with secure access,"Learn how to publish agents in Microsoft Foundry, configure authentication and permissions, and use a stable endpoint to invoke your agent.","Publishing promotes an agent from a development asset inside your Foundry project into a managed Azure resource that external consumers can call through a stable endpoint. Think of it as the step that moves your agent from ""works in my project"" to ""ready for others to use."" This article shows you how to publish an agent, configure its authentication and permissions, and update your Agent Application as you roll out new agent versions. After publishing, see the following articles to use your Agen",2026-03-03T08:00:00.000Z,how-to,security,0.65,True,"The article goes beyond a basic publish tutorial and includes product-specific guidance on configuring authentication and permissions for published agents, including how external consumers securely call the stable endpoint. These are security-focused, service-specific configuration details that qualify as expert knowledge rather than generic concepts.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/publish-copilot,Publish to Microsoft 365 Copilot and Teams,Publish agents to Microsoft 365 Copilot and Microsoft Teams - Microsoft Foundry,Publish Foundry agents to Microsoft 365 Copilot and Teams,Publish a Microsoft Foundry agent to Microsoft 365 Copilot and Microsoft Teams by creating an agent application and packaging it for distribution.,"Publishing creates an agent application with a stable endpoint. Once created, the agent application can then be published to Microsoft 365 Copilot and Teams or invoked using the Responses API protocol. Use this article to publish an agent to Microsoft 365 Copilot and Teams so people can use it in those interfaces.",2026-03-10T17:09:00.000Z,how-to,deployment,0.65,True,"Covers publishing agents as applications with stable endpoints for Copilot/Teams; likely includes product-specific packaging, app registration, and channel constraints relevant to deployment.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/publish-responses,Invoke your Agent Application using the Responses API protocol,Chat with your Agent Application using the Responses API protocol - Microsoft Foundry,Invoke Foundry agent applications via Responses API,Chat with an existing Agent Application using the Responses API protocol,"After publishing, you can invoke your agent application using the Responses API protocol or the Activity Protocol. The Activity Protocol is used when your agent is published to Microsoft 365 and Teams. This article focuses on how you invoke your Agent Application using the Responses API protocol.",2026-03-06T23:10:00.000Z,how-to,integrations,0.65,True,"Focuses on using the Responses API protocol; likely documents request/response schema, required headers, and endpoint parameters unique to this protocol, fitting integration/coding patterns.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/agent-to-agent,Agent2Agent (A2A) (preview),Add an A2A agent endpoint to Foundry Agent Service - Microsoft Foundry,Add Agent2Agent endpoints for cross-agent calls,"Add an Agent2Agent (A2A) endpoint to Foundry Agent Service for cross-agent communication. Configure connections, authentication, and SDK integration.","Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. Note For information on optimizing tool usage, seebest practices. You can extend the capabilities of your Microsoft Foundry agent by adding an Ag",2026-03-06T23:10:00.000Z,how-to,integrations,0.7,True,"Describes adding an A2A endpoint, configuring connections, authentication, and SDK integration; clearly an integration pattern with product-specific parameters.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/ai-search,Azure AI Search,Connect an Azure AI Search index to Foundry agents - Microsoft Foundry,Connect Azure AI Search indexes to Foundry agents,"Connect Azure AI Search indexes to Foundry agents for grounding responses with citations. Includes Python, C#, TypeScript, and REST samples.","Tip For a managed knowledge base experience, seeFoundry IQ. For tool optimization, seebest practices. Ground your Foundry agent's responses in your proprietary content by connecting it to an Azure AI Search index. TheAzure AI Searchtool retrieves indexed documents and generates answers with inline citations, enabling accurate, source-backed responses.",2026-03-13T22:11:00.000Z,how-to,integrations,0.75,True,"How-to for connecting Azure AI Search as a tool with grounding and citations; includes SDK and REST samples and tool configuration, fitting integrations & coding patterns.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/azure-ai-speech,Azure Speech in Foundry Tools,Connect Azure Speech in Foundry Tools to an agent - Microsoft Foundry,Integrate Azure Speech MCP tool with Foundry agents,Connect Azure Speech in Foundry Tools to an agent by using an MCP server for speech-to-text and text-to-speech in Foundry Agent Service.,"Azure Speech in Foundry Tools lets your agent convert speech to text and generate speech audio from text. You connect the tool by adding a remote Model Context Protocol (MCP) server to your agent in Foundry Agent Service. Important The Speech MCP tool doesn't supportNetwork-secured Microsoft Foundry. For more information, seeConnect to Model Context Protocol servers.",2026-02-27T23:08:00.000Z,how-to,integrations,0.7,True,"Describes connecting Azure Speech via MCP server; includes tool configuration and constraints (e.g., not supported on network-secured Foundry).",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/bing-tools,Grounding with Bing tools,Use Grounding with Bing Search tools with the agents API - Microsoft Foundry,Use Bing grounding tools with Foundry agents,Learn how to use Grounding with Bing Search and Grounding with Bing Custom Search (preview) tools to ground agent responses with web data.,"Traditional language models work with a knowledge cutoff. They can't access new information beyond a fixed point in time. By using Grounding with Bing Search and Grounding with Bing Custom Search (preview), your agents can incorporate real-time public web data when generating responses. By using these tools, you can ask questions such as ""what is the top AI news today"". The grounding process involves several key steps: Important Note Start with theweb search tool (preview). Learn more about the ",2026-03-06T23:10:00.000Z,how-to,integrations,0.65,True,"Shows how to use Grounding with Bing Search and Bing Custom Search tools; includes configuration and usage patterns, fitting integrations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/browser-automation,Browser automation (preview),Automate browser tasks with Foundry agents - Microsoft Foundry,Automate browser workflows with Foundry agents,Automate web browsing tasks with the Browser Automation tool in Microsoft Foundry agents. Create isolated Playwright sessions for navigation and form filling.,"Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. This article explains how to configure and use the Browser Automation tool with Foundry agents to automate web browsing workflows. Warning The Br",2026-03-06T23:10:00.000Z,how-to,integrations,0.7,True,"Explains configuring and using the Browser Automation tool (Playwright sessions) with Foundry agents; includes tool configuration and constraints, fitting integrations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/code-interpreter,Code interpreter,Use Code Interpreter with Microsoft Foundry agents - Microsoft Foundry,Use Code Interpreter tool with Foundry agents,"Create agents that run Python code in a sandboxed environment using Code Interpreter in Microsoft Foundry. Upload files, analyze data, and download generated charts.","Code Interpreter enables a Microsoft Foundry agent to run Python code in a sandboxed execution environment. Use this tool for data analysis, chart generation, and iterative problem-solving tasks that benefit from code execution. In this article, you create an agent that uses Code Interpreter, upload a CSV file for analysis, and download a generated chart. When enabled, your agent can write and run Python code iteratively to solve data analysis and math tasks, and to generate charts. Important Co",2026-03-06T23:10:00.000Z,how-to,integrations,0.75,True,"Shows how to configure and use the Code Interpreter tool, upload files, and handle outputs with SDK/REST; includes tool parameters and behavior, fitting integrations.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/computer-use,Computer Use (preview),Use the computer use tool for agents - Microsoft Foundry,Use computer use tool securely with Foundry agents,"Create agents that interpret screenshots and automate UI actions like clicking and typing. Includes Python, C#, TypeScript, Java SDK, and REST API samples for Foundry Agent Service.","Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. Warning The computer use tool comes with significant security and privacy risks, including prompt injection attacks. For more information about i",2026-03-06T23:10:00.000Z,how-to,security,0.65,True,"Covers the computer use tool with strong emphasis on security and privacy risks (prompt injection, UI automation); likely includes security configuration guidance, fitting security.",unchanged
https://learn.microsoft.com/en-us/azure/foundry/agents/how-to/tools/custom-code-interpreter,Custom code interpreter (preview),Configure a custom code interpreter for agents - Microsoft Foundry,Configure custom code interpreter runtime for agents,Configure a custom MCP-based code interpreter for Microsoft Foundry agents using Azure Container Apps Dynamic Sessions. Customize Python packages and compute resources.,"Important Items marked (preview) in this article are currently in public preview. This preview is provided without a service-level agreement, and we don't recommend it for production workloads. Certain features might not be supported or might have constrained capabilities. For more information, seeSupplemental Terms of Use for Microsoft Azure Previews. A custom code interpreter gives you full control over the runtime environment for agent-generated Python code. You can configure custom Python pa",2026-03-06T23:10:00.000Z,how-to,configuration,0.75,True,"Describes configuring a custom MCP-based code interpreter with Azure Container Apps Dynamic Sessions, including Python packages and compute resources; focused on detailed runtime configuration.",unchanged
